,05701001-0,05701002-9,05702001-6,05703001-1,05703002-K,05703003-8,05703004-6,05703006-2,05704002-5,05705001-2,05706001-8,05707002-1,05710001-K,05713001-6,05715001-7,05716001-2,05717003-4,05717005-0,05721001-K,05722001-5,05722002-3,05730002-7,05730003-5,05730005-1,05730008-6,05734001-0,05735001-6,05737002-5,05737005-K,05741001-9,05746001-6,05748001-7
1998-06-01,15.349999904632565,8.338154478654948,0.9150000214576721,17.02382008679211,12.092810788549059,18.512453234002738,19.31213438091486,5.940555648620751,41.75,2.1500000953674316,0.6780000030994415,15.10000038146973,60.29999923706055,15.111049066600454,7.826527121535085,17.34999942779541,21.721014238705042,16.754017352305578,0.2775000035762787,1.0399999618530273,1.679999947547913,14.837083925535973,19.186339338263018,8.815344467373999,0.3009999990463257,0.10900000110268596,0.6969999969005585,27.949999809265137,10.28478603312786,0.15850000083446503,15.69999980926514,103.0
1998-07-01,12.0,8.592471805219912,0.7409999966621399,8.700795395560421,6.413580517341035,13.471931639590679,13.958135547180994,5.3609292991987045,34.0,1.759999990463257,0.625,14.0,49.5,8.412977734229585,12.913326154815117,15.10000038146973,18.685492852443076,0.38184142399822424,0.2049999982118607,0.8330000042915344,1.320000052452087,10.403133746472001,14.93014161144216,15.710156172211125,0.1920000016689301,0.1340000033378601,0.5270000100135803,20.70000076293945,8.13144205694959,0.1430000066757202,12.0,78.30000305175781
1998-08-01,11.10000038146973,0.0,0.5440000295639038,10.982342621280766,1.2853895826592177,9.146149663788515,10.255241561864075,0.5945280096338921,30.10000038146973,1.429999947547913,0.5820000171661377,11.10000038146973,45.20000076293945,5.217094811897041,0.9252856049867316,13.5,14.580257226755553,6.067240687144714,0.1870000064373016,0.6930000185966492,0.9160000085830688,7.275517174003076,8.648418048732982,4.701529835850982,0.2660000026226044,0.1270000040531158,0.414000004529953,18.10000038146973,10.171804512283664,0.1319999992847443,5.230000019073486,55.79999923706055
1998-09-01,10.19999980926514,1.4774324326615598,0.2829999923706055,7.850688394993522,1.4378230293458298,8.420627144079594,6.1380211245621314,3.104678510711642,29.29999923706055,1.370000004768372,0.5895000100135803,10.69999980926514,39.04999923706055,6.080426557902311,5.038328389781303,11.0,6.825739115603768,4.83169077626213,0.19500000029802322,0.6720000207424164,0.8159999847412109,6.896996115016066,7.61953315593536,10.242160289093745,0.28949999809265137,0.1614999994635582,0.35999999940395355,12.69999980926514,7.777161603741525,0.1220000013709068,3.5499999523162846,27.25
1998-10-01,13.69999980926514,9.531901043829647,0.3429999947547913,6.229454316708395,11.740337499525769,9.764245326733901,9.045682219468857,0.0,45.20000076293945,1.639999985694885,0.6629999876022339,13.0,61.29999923706055,10.966246859577588,8.75162625925804,9.569999694824219,11.140277481851545,11.821350242061579,0.1990000009536743,0.5070000290870667,1.279999971389771,10.359529511503462,7.693747137952024,12.879444601334933,0.2759999930858612,0.1800000071525574,0.4550000131130219,14.10000038146973,7.020948063958883,0.1059999987483025,6.630000114440918,18.70000076293945
1998-11-01,24.20000076293945,19.253185206268228,4.605000019073486,9.796819601288766,3.267086216288539,13.649714201003352,9.46352793889649,0.6934999823570251,57.89999961853027,2.4800000190734863,0.8610000014305115,19.90000057220459,83.69999694824219,3.0530728206953532,8.453841455559322,4.944999933242798,15.371354038712187,0.0,0.37049999833106995,0.6285000145435333,1.4599999785423279,6.8708290967605015,9.531446621109751,8.771257890494143,0.3244999945163727,0.11400000005960464,0.32250000536441803,14.0,9.08866503387722,0.07849999889731407,6.7850000858306885,17.699999809265137
1998-12-01,33.0,43.29774593641909,4.050000190734863,5.0509760057804645,8.161413407642971,10.0570519001875,16.253854418776818,0.8190000057220459,67.0,3.0750000476837154,1.309999942779541,36.70000076293945,105.0,2.9621045314485217,8.077089704530973,5.0,36.54555289431507,0.0,1.049999952316284,0.4339999854564667,2.420000076293945,15.663480514626277,15.927881693973408,1.5421042475474624,0.3160000145435333,0.05799999833106995,0.3379999995231628,18.39999961853027,13.063382900239985,0.03500000014901161,5.400000095367432,11.89999961853027
1999-01-01,29.5,17.2591871933141,6.960000038146973,8.200706257975998,6.191965031346803,6.0628055167681945,15.814158515205367,0.6000000238418579,66.69999694824219,2.5,3.039999961853027,41.09999847412109,100.0,11.96768367111165,20.501131877182242,5.119999885559082,0.0,9.912394271562768,1.100000023841858,0.4720000028610229,2.390000104904175,16.715002025836757,22.598843476426214,19.101348917884525,0.210999995470047,0.006000000052154064,0.29050000011920923,19.60000038146973,13.532921760355832,0.03299999982118607,5.800000190734863,16.79999923706055
1999-02-01,27.0,11.994466797651574,6.680000066757202,12.712939271715058,3.852081453399701,16.391032351598497,7.913978570247503,0.4490000009536743,53.89999961853027,2.1549999713897705,7.079999923706055,43.35000038146973,89.29999923706055,4.303385133700594,16.87506657705517,6.484999895095825,2.8527074917429074,2.196954600164065,1.1399999856948855,0.6129999756813049,2.5899999141693115,13.888382068363653,16.096528637855396,9.100867074640357,0.17650000005960464,0.003000000026077032,0.2150000035762787,16.550000190734863,19.92013364384735,0.03299999982118607,6.8349997997283936,20.5
1999-03-01,17.0,13.051404258327906,1.379999995231628,11.623204428109425,2.650997797473997,11.75106597406677,19.206665487111458,0.21949999779462814,39.90000152587891,2.150000095367432,1.450000047683716,20.20000076293945,58.59999847412109,10.63007859922345,5.971433766216745,8.09000015258789,11.806873504495451,11.173777648639167,0.531000018119812,0.6000000238418579,1.480000019073486,12.146436029557842,11.383750535509263,13.402752321794392,0.2039999961853027,0.003000000026077032,0.2509999871253967,12.5,8.339083997278301,0.03700000047683716,11.80000019073486,33.79999923706055
