,05701001-0,05701002-9,05702001-6,05703001-1,05703002-K,05703003-8,05703004-6,05703006-2,05704002-5,05705001-2,05706001-8,05707002-1,05710001-K,05713001-6,05715001-7,05716001-2,05717003-4,05717005-0,05721001-K,05722001-5,05722002-3,05730002-7,05730003-5,05730005-1,05730008-6,05734001-0,05735001-6,05737002-5,05737005-K,05741001-9,05746001-6,05748001-7
1950-11-01,8.654874641461753,27.222316025272317,3.40500009059906,4.332665684865629,4.575000047683716,11.09999990463257,9.069999694824219,0.40296428224870134,69.79999923706055,5.9961357595498015,1.6447045475171391,19.199999809265137,93.64999771118164,1.050767463733885,2.6299445775241796,8.806476823783706,17.86201480333038,20.09999942779541,1.554656227119267,2.9056000109761952,9.900000095367433,5.5585809252298155,6.780252624322133,5.247855890338188,0.23268181906843727,0.453127907166734,3.8806818093765867,13.473854753766592,3.6200000047683716,0.2060000002384186,7.384768973170932,32.92906250175582
1950-12-01,45.12876223157462,53.581168096915874,18.0,9.006666819254558,9.949999809265137,20.70000076293945,22.89999961853027,0.6304722188247575,145.0,13.072826647121882,3.855818649084985,45.5,180.0,5.649124905467033,4.850249984860421,13.517071456965231,66.17948353080564,84.9000015258789,2.7909999825060368,2.726512828698525,13.0,18.16824820989761,9.371473742567538,5.864749982953072,0.3185454490594566,0.3700000047683716,2.832136358049783,29.305525785882036,3.700000047683716,0.05999999865889549,6.812500052154064,61.30996220747145
1951-01-01,49.39071450692939,43.40530307588418,12.69999980926514,6.712395232499175,13.0,16.0,18.70000076293945,0.5507291664058963,90.30000305175781,6.877154573745242,17.797704037966668,40.40000152587891,134.0,3.3598889244927306,3.5759499706327915,15.535249791810307,4.859565947939516,25.29999923706055,2.549312472343445,1.5954473755861585,4.914999961853027,3.8078355445685483,12.550768393922427,5.589399951696396,0.2766363660127602,0.3700000047683716,1.6617499772797932,16.513607167438785,0.3199999928474426,0.04399999976158142,5.12750007212162,51.13654701352864
1951-02-01,8.806251304933472,12.772316864542347,10.39999961853027,3.809999942779541,6.96999979019165,12.050000190734865,12.849999904632565,0.40138636190782895,65.29999923706055,10.492189960693768,8.663092173032062,34.75,94.5999984741211,2.4210555719004736,3.898380994087174,11.605370878212781,4.767313383332136,7.359999895095825,1.5696999967098235,0.9308026299664849,3.2450000047683716,10.0961342921135,13.03290304345127,5.574733297030131,0.2404545422389426,0.3700000047683716,0.9119210596147337,14.819659087248073,3.700000047683716,0.03500000014901161,6.700933305422465,21.984471161605605
1951-03-01,9.393283180094667,10.98111660927384,2.7599999904632564,3.089999914169312,7.230000019073486,9.520000457763672,6.400000095367432,0.23502272435209967,51.14999961853027,9.18309319581869,4.804481029264537,30.25,76.69999694824219,2.4496249854564667,4.474904776329086,9.117283125246571,2.8237434075301024,8.3100004196167,0.8903666694959005,0.7677631605612604,2.099999904632568,9.90394887928235,11.340714005453496,3.9042280914936303,0.24400000339373945,0.3199999928474426,0.6908571450483232,15.031508461614886,3.700000047683716,0.01600000075995922,5.1343864514074795,26.032217216433388
1951-04-01,9.63222393586309,7.735582492001774,0.6805000007152557,,5.2099997997283936,7.925000190734863,7.960000038146973,0.08323684192605708,34.475043841827734,8.032616057792655,3.1412032303397295,15.0,51.89999961853027,2.601250007748604,4.362849985808134,10.470742269266788,7.4110119186966585,12.0,0.4913333316644033,0.7101315773631397,1.5449999570846553,7.946984226747569,6.349263000118783,6.005200040340424,0.17159090749919415,0.3199999928474426,0.6534523786533446,13.834506574527762,4.360000133514404,0.01200000010430813,9.191496131511972,29.41619121519604
1951-05-01,14.670631289007341,3.493500051938969,0.7549999952316284,1.4200000166893005,3.990000009536743,6.25,6.400000095367432,0.05740000009536743,33.79999923706055,7.060999941825867,2.7469999976456165,15.25,46.09999847412109,2.3518750071525574,3.800238092740377,11.918771359745424,6.611500198623441,20.60000038146973,0.3937142810651234,0.7454210449206201,1.529999971389771,7.56756994267718,11.360678783724268,5.631571429116385,0.23086363860321316,0.4440000057220459,0.6897380969354084,11.19625732024729,18.20000076293945,0.01600000075995922,12.31645648031594,20.791802016424466
1951-06-01,15.114090962843461,4.150614390641974,1.0449999570846553,1.3700000047683716,3.5499999523162846,5.870000123977661,5.269999980926514,0.03700000047683716,33.40000152587891,6.614926866111082,2.329029833943363,12.40000009536743,49.20000076293945,2.28312499076128,2.046198099232667,27.285714149475098,26.600104543146337,36.64999961853027,0.34193333486715954,0.9766973651161319,3.149999976158142,11.107017008251225,11.861081914376859,5.938400867370043,0.4816363623619757,0.8310000002384186,1.0470476136321114,21.9500342887734,36.39999961853027,1.8600000143051145,12.431379781426932,47.623123652513556
1951-07-01,12.660688281635649,2.73865207387938,1.340000033378601,0.8214995641197332,3.40500009059906,5.920000076293945,2.815070277237703,0.03700000047683716,33.90000152587891,6.360609193259645,2.5409583312769732,15.10000038146973,55.40000152587891,2.5494621085600353,4.332400026917457,27.999999954586936,0.0,62.0,0.3827333321173986,1.203473683250578,3.94988893005583,12.757113659444718,14.07708336909612,5.153054878530596,0.3668717406477418,3.059999942779541,1.2438345214247284,21.57059611895574,36.90000152587891,6.650000095367432,16.96725479357465,90.54797055607509
1951-08-01,10.908438207248567,4.541000020045501,1.440000057220459,1.409999966621399,3.559999942779541,6.159999847412109,5.199999809265137,0.0,35.0,3.111199819497636,2.7574782799119535,14.80000019073486,57.20000076293945,4.5224999859929085,3.383421075971503,5.961728483879692,27.838333050409954,52.0,0.4056000014146169,1.2142051267318237,5.300000190734863,13.969999790191649,11.43750419875762,5.444266676902771,0.43681818390773103,1.009999990463257,1.2215263137691899,16.455761189798924,27.0,1.350000023841858,17.502000013987224,0.0
1951-09-01,9.03104478882961,3.988455844968474,1.1649999618530273,1.5575000047683716,3.2749999761581425,6.099999904632568,5.494999885559082,0.0620000014702479,34.80000114440918,6.690681777217171,3.4182826293551405,14.19999980926514,55.40000152587891,2.325437515974045,3.6079473958203665,16.402186419518596,16.407526521798154,22.70000076293945,0.5527666638294856,1.432065795910986,5.734999895095825,7.088877509765613,9.270393407618933,5.316833321253458,0.42349999613890593,1.070000052452087,1.8598421051314002,17.713431198982892,10.25,0.5649999976158142,9.610533593220735,9.618948625145979
1951-10-01,11.71619012745139,10.235538831221687,1.600000023841858,2.106666684150696,4.0,9.100000381469727,1.2088602134097597,0.1133333354567488,45.90000152587891,5.322438192384219,2.9806153086313825,17.70000076293945,68.9000015258789,3.0222222208976746,0.7689388753043884,12.517701676755737,11.061592683385786,11.30000019073486,0.797133332490921,1.9336410290919817,8.760000228881836,7.686002873463804,10.30161390159717,2.135023572201831,0.4687727245671505,0.7120000123977661,3.388724999129772,22.783100383013597,3.319999933242798,0.2779999971389771,6.243927382460022,9.016119392306699
1951-11-01,22.47182628690446,35.34671141593112,13.5,5.504999876022339,9.595000267028809,18.5,9.069999694824219,0.40296428224870134,84.5999984741211,10.202123455462107,7.771359986066818,34.25,130.0,5.7240000234709845,4.9009999781847,15.595340199929698,26.593446127115385,34.60000038146973,1.554656227119267,2.9056000109761952,11.349999904632565,14.98962979111129,11.53389584732252,5.604911819976919,0.23268181906843727,0.656000018119812,3.8806818093765867,20.2697884819416,3.6200000047683716,0.1040000021457672,9.191249951720238,56.99187727650991
1951-12-01,45.784159738597616,48.290503473286215,26.29999923706055,9.006666819254558,12.39999961853027,23.70000076293945,19.75602446052859,0.6304722188247575,127.0,14.88356603685188,9.185796471353765,57.79999923706055,159.0,5.649124905467033,4.850249984860421,11.26174137982387,82.29250015318394,59.20000076293945,2.7909999825060368,2.726512828698525,7.730000019073486,18.55305727569635,4.453718670272416,5.864749982953072,0.3185454490594566,0.5540000200271606,2.832136358049783,17.145943723029855,3.700000047683716,0.05999999865889549,6.812500052154064,26.39134082717253
1952-01-01,62.29560350292013,32.4966182023251,28.10000038146973,8.150000214576723,12.30000019073486,20.60000038146973,16.850000381469727,0.5507291664058963,96.19999694824219,21.81766587361566,22.299166520436604,88.69999694824219,149.0,3.3598889244927306,3.5759499706327915,17.775238196055096,79.78470089458251,61.29999923706055,2.549312472343445,0.7028584113574007,5.760000228881836,21.375,18.800000277432527,5.589399951696396,0.2766363660127602,0.5100000202655792,0.7426048230155426,20.941235350724746,0.3199999928474426,0.01999999955296516,5.12750007212162,0.0
1952-02-01,22.60596257307568,29.15049320026646,12.0,3.3878221215112374,9.949999809265137,13.80000019073486,11.456310489572795,0.40138636190782895,56.5,15.225622038972066,16.562708203991253,44.79999923706055,100.0,1.9127924312010014,3.898380994087174,9.478392075495124,3.869167009636814,27.10000038146973,1.0900582975058197,0.6499729207080918,3.849999904632568,15.864665901116856,16.322111388055106,5.574733297030131,0.20924679557774997,0.5309999883174896,0.5618306014247155,14.368418297929816,3.184547144146904,0.01600000075995922,5.740797551910927,31.08675811446732
1952-03-01,16.977409704720937,10.005106415123645,4.110000133514404,3.089999914169312,9.210000038146973,9.529999732971191,7.609999895095825,0.23502272435209967,42.70000076293945,11.884249967336654,8.580003328532648,49.09999847412109,81.19999694824219,2.441350349740518,4.266049863874318,13.078516554954044,5.050812239761975,12.19999980926514,0.7756927080031848,0.6556290555734957,2.720000028610229,12.899656476594155,17.022851662248566,5.836399954557419,0.24400000339373945,0.5540000200271606,0.6195107379573204,17.094162832831337,3.700000047683716,0.00800000037997961,10.118213902372828,24.036375188781903
1952-04-01,14.546966012038258,1.1277562543775903,0.945499986410141,,6.800000190734863,8.000000238418579,7.210000038146973,0.08323684192605708,37.54999923706055,7.707079773355481,3.275827402489934,15.60000038146973,51.0,2.601250007748604,2.5343411558734257,11.234601569040182,9.579650955147297,10.80000019073486,0.4913333316644033,0.7004835959711926,1.980000019073486,9.267619870249627,9.057379637222018,5.943572957545979,0.17159090749919415,0.5540000200271606,0.614034725708512,12.436419837593768,4.360000133514404,0.00800000037997961,11.007156344915034,39.8123516626823
1952-05-01,14.331449635484853,3.493500051938969,1.330000042915344,1.3439339233819594,4.579999923706055,7.805000066757202,6.120000123977661,0.05740000009536743,32.59999847412109,7.060999941825867,2.4429137373861884,13.30000019073486,50.70000076293945,2.3518750071525574,3.800238092740377,12.7791550141452,5.355912525541153,26.60000038146973,0.3937142810651234,0.6512574672715195,2.230000019073486,6.918316605324351,10.043456324169767,5.631571429116385,0.23086363860321316,0.6000000238418579,0.6897380969354084,9.057773007974728,10.63851420531411,0.04399999976158142,12.773665580724787,42.937247524318806
1952-06-01,13.834504627082842,4.522340036034584,3.3450000286102295,1.3700000047683716,4.125,7.424999952316284,5.400000095367432,0.03700000047683716,30.449999809265137,6.810714239165897,2.474041667456428,12.25,45.94999885559082,2.28312499076128,3.856226518310837,16.158466864244563,18.391643311402945,29.44999980926514,0.34193333486715954,0.9766973651161319,2.539999961853027,10.862934877059905,15.21045463735407,6.0602143704891205,0.4816363623619757,0.6000000238418579,1.0470476136321114,21.688863158801777,26.85000038146973,0.1480000019073486,14.56163243702754,42.24869488834553
1952-07-01,13.565000100569291,3.5529800271987915,0.9309999942779541,1.0868546393001188,3.910000085830688,7.699999809265137,5.230000019073486,0.03700000047683716,34.09999847412109,5.691306284005639,2.5409583312769732,13.0,50.70000076293945,4.021875061094761,4.332400026917457,15.455300948704048,0.0,39.59999847412109,0.18598169661300473,0.8955767229261696,3.240000009536743,13.544812965877778,14.07708336909612,5.9910714668887,0.1937585445153198,1.1700000166893005,1.3673499926924706,26.180717629084413,29.79999923706055,1.590000033378601,16.509376452031688,72.36512509758482
1952-08-01,12.147554529019839,1.820611086032543,0.7739999890327454,1.409999966621399,3.2649999856948853,7.815000057220459,5.199999809265137,0.03700000047683716,34.09999847412109,6.631818224083293,2.7574782799119535,12.69999980926514,44.70000076293945,4.5224999859929085,3.026626614250571,1.4359007623209623,26.704922491480605,26.84999942779541,0.4056000014146169,1.1890264798947052,3.730000019073486,13.27168613015019,11.076985474618743,5.444266676902771,0.43681818390773103,0.8799999952316284,1.2215263137691899,21.993088897065814,24.10000038146973,0.4819999933242798,13.216083345480204,18.054770178861858
1952-09-01,9.387479387334507,5.497211584104941,1.700000047683716,1.5575000047683716,3.945000052452087,8.345000267028809,5.494999885559082,0.0620000014702479,37.69999885559082,6.690681777217171,3.4182826293551405,17.80000019073486,64.0,2.325437515974045,3.6079473958203665,19.15368541485105,23.434264584213295,22.5,0.5527666638294856,1.432065795910986,9.394999980926514,6.897508196648253,10.232792655579786,5.316833321253458,0.42349999613890593,0.7120000123977661,1.8598421051314002,23.072199532079868,10.300000190734865,0.3140000104904175,10.535086667398078,0.16669188293527704
1952-10-01,12.722657874038699,13.420115932630441,3.119999885559082,2.106666684150696,4.369999885559082,9.760000228881836,6.033135889375499,0.1133333354567488,42.0,5.433935086523486,2.7132245383818003,19.10000038146973,71.19999694824219,3.0222222208976746,1.7072338705832237,14.553239902129226,12.566893560029303,12.69999980926514,0.797133332490921,1.720000028610229,9.050000190734863,9.239951224412177,9.947870556797715,1.881422765239753,0.4687727245671505,0.6000000238418579,3.388724999129772,24.165069903096708,3.319999933242798,0.2779999971389771,7.91681363052395,11.41618920803965
1952-11-01,13.662737350072627,19.826077252756132,13.19999980926514,2.7634687419755295,5.144999980926514,12.400000095367435,0.5570502603148313,0.40296428224870134,52.29999923706055,6.127458549501128,6.120975695512692,23.75,86.5,4.517132772973248,4.9009999781847,12.616252457805073,25.3036416492431,12.849999904632565,1.554656227119267,2.009999990463257,6.7200000286102295,7.4463852130099415,9.344792944280812,2.518367553160178,0.23268181906843727,0.6000000238418579,3.8806818093765867,14.852293586892369,3.6200000047683716,0.1040000021457672,6.306512261562476,23.598870624905818
1952-12-01,46.76439999743069,47.228202104163785,24.34999942779541,9.006666819254558,14.39999961853027,22.0,21.464117942470466,0.6304722188247575,126.0,17.85375916308593,12.120655398359801,53.70000076293945,160.0,5.649124905467033,4.850249984860421,16.20806323934655,57.33038375827924,73.0999984741211,2.7909999825060368,2.289999961853027,7.610000133514404,21.064589206665513,14.472787009165787,5.864749982953072,0.3185454490594566,0.3091785731348431,1.9082386292602465,21.63277826719471,3.700000047683716,0.04399999976158142,6.812500052154064,35.30997192002481
1953-01-01,38.24949715915695,37.5230065421827,15.5,8.150000214576723,12.39999961853027,19.10000038146973,16.152889989554275,0.5304578277249978,105.0,13.32880261997645,22.299166520436604,56.35000038146973,136.0,3.1410535325577236,3.5759499706327915,16.99417171423785,42.95679147456409,34.45000076293945,2.549312472343445,1.190000057220459,5.400000095367432,19.973342469017126,18.800000277432527,5.589399951696396,0.2766363660127602,0.3021136351321316,1.6078408402689277,20.964555059136437,0.3002237668990322,0.01999999955296516,5.12750007212162,34.36091027912303
1953-02-01,22.74606100196541,43.37221187192371,17.0,3.809999942779541,11.550000190734865,15.40000009536743,12.099999904632565,0.40138636190782895,87.4000015258789,15.56722800230288,14.07029158895392,46.54999923706055,118.5,2.4210555719004736,3.898380994087174,16.49420863651899,15.344285437038966,20.89999961853027,1.5696999967098235,0.8320000171661377,3.9750000238418575,18.29229960915512,15.243321141487868,5.574733297030131,0.2404545422389426,0.3067619035857552,0.9119210596147337,19.155853661095225,3.700000047683716,0.01600000075995922,6.700933305422465,49.96622395307906
1953-03-01,14.753518833629244,13.134168684754119,3.5449999570846558,3.089999914169312,8.220000267028809,10.30000019073486,7.609999895095825,0.23502272435209967,44.15000152587891,9.841716315775676,7.2857150144140395,28.89999961853027,71.20000076293945,2.4496249854564667,4.474904776329086,12.510087781410048,9.556714432580131,12.30000019073486,0.6697794465146285,0.7039999961853027,2.600000023841858,11.85836524369712,14.667180918946178,5.836399954557419,0.24400000339373945,0.28943333244468605,0.6390593969953122,16.60411018222501,3.700000047683716,0.00800000037997961,10.735531213042202,32.962074853184205
1953-04-01,14.422471768756449,3.213864575357885,1.0699999928474424,,6.620000123977661,7.545000076293945,7.210000038146973,0.08323684192605708,40.5,8.518684180159317,3.1661360187802097,17.649999618530273,57.0,2.601250007748604,3.3718565352837278,11.742928216279866,8.90340924213414,12.60000038146973,0.4913333316644033,0.6399999856948853,2.160000085830688,9.852838826080319,8.581386490636278,6.005200040340424,0.17159090749919415,0.3204651174953121,0.6534523786533446,12.305361879835623,4.360000133514404,0.007500000298023224,11.84153215030639,28.90371331953153
1953-05-01,13.500000238418577,3.230758082744865,0.6140000224113464,1.3297892879067308,5.820000171661377,6.760000228881836,5.242868908775817,0.05740000009536743,33.5,6.3797403270630735,2.1247738823816613,13.5,53.5,2.0775062239121214,2.7622938044874625,13.049999713897705,11.523546639022411,17.79999923706055,0.38359646003922926,0.652999997138977,2.160000085830688,7.176233705314629,11.549841781546625,4.376663980422259,0.23086363860321316,0.3356279093030364,0.6881094035605371,16.10000038146973,8.976354969801044,0.008999999612569809,13.093903120954842,63.407835712330495
1953-06-01,15.111666771874722,4.005414865101391,0.9090000092983246,1.3700000047683716,3.4518235124209347,6.669999837875366,5.400000095367432,0.03700000047683716,33.85000038146973,6.31330022972353,2.3864690442318848,16.39999961853027,56.0,2.28312499076128,4.366904769624982,19.567246846565517,15.70335046552995,35.10000038146973,0.34193333486715954,0.7739999890327454,2.8249999284744263,11.439847256677595,12.420997165567353,6.0602143704891205,0.4816363623619757,0.5889069754928133,0.9868188008837676,25.022697913768674,20.42546490144159,0.4389999955892563,17.962645441155104,75.5803979647608
1953-07-01,13.147880191925521,3.5529800271987915,0.9570000171661377,1.2099999785423279,3.6369117380065075,8.600000381469727,4.637976468048326,0.03700000047683716,32.79999923706055,6.774047652880351,2.5409583312769732,14.60000038146973,53.0,4.021875061094761,3.7414158458928064,17.902470742920666,13.3952879720086,43.20000076293945,0.3827333321173986,0.8320000171661377,3.609999895095825,10.214096695985248,9.642723384741114,5.9910714668887,0.4025909119200977,0.5519999861717224,1.3673499926924706,24.66878387785153,20.271556311977914,0.7900000214576721,17.34342828994401,69.62116545017159
1953-08-01,11.031729367787895,4.541000020045501,1.5,1.409999966621399,2.6508181388066574,8.78000020980835,5.199999809265137,0.03700000047683716,36.40000152587891,6.631818224083293,2.7574782799119535,16.575882481593712,82.75,4.5224999859929085,3.383421075971503,21.90345479050863,27.838333050409954,45.20000076293945,0.4056000014146169,0.925000011920929,6.179999828338623,13.969999790191649,12.413418632258411,5.444266676902771,0.43681818390773103,1.1457142820581794,1.2215263137691899,30.277750110626222,22.688999394411116,0.9210000038146973,17.502000013987224,11.667414236093695
1953-09-01,14.154465532291557,0.0,5.289999961853027,1.5575000047683716,3.3242445827124705,12.0,5.494999885559082,0.0620000014702479,57.05000114440918,6.690681777217171,2.000905841108842,18.117548998664407,106.5,2.325437515974045,3.6079473958203665,11.473535144426904,24.72250024477641,144.5,0.5527666638294856,3.420000076293945,16.5,12.808371807683482,13.92666651805242,5.316833321253458,0.42349999613890593,1.036976186602953,1.8598421051314002,28.09387499988079,14.016666730244955,7.8349997997283936,16.002600075801215,67.25944650220568
1953-10-01,20.939130326975945,0.0,5.159999847412109,2.106666684150696,2.2757202269562846,15.0,6.050000190734863,0.1133333354567488,62.29999923706055,4.45470823980834,4.901708389321963,18.13069831715018,116.0,3.0222222208976746,2.6388569696788085,13.823595311902084,14.63999993460519,81.0,0.797133332490921,3.119999885559082,17.5,12.760435937967586,15.210416873296102,5.265562446787953,0.4687727245671505,0.5968604644240681,3.388724999129772,26.610930681228638,3.319999933242798,2.819999933242798,9.070105719572268,108.39999996532093
1953-11-01,41.750000130046494,39.48760350807585,28.29999923706055,5.504999876022339,20.10000038146973,31.950000762939457,9.069999694824219,0.40296428224870134,166.0,15.061498269025238,7.771359986066818,37.77999988555908,182.5,5.7240000234709845,4.9009999781847,24.692618892306374,35.70375016331673,194.5,1.554656227119267,6.335000038146973,31.449999809265137,17.924999713897705,16.831818103790283,5.604911819976919,0.23268181906843727,0.453127907166734,3.8806818093765867,19.891305104120285,3.6200000047683716,0.6960000097751617,9.191249951720238,17.636766317043918
1953-12-01,74.55000064683998,85.59413772615893,44.70000076293945,9.006666819254558,38.60000038146973,45.29999923706055,22.89999961853027,0.6304722188247575,210.0,12.393044872730417,14.105833436052004,55.85179983139038,308.0,5.649124905467033,4.850249984860421,21.963809490203857,82.29250015318394,340.0,2.7909999825060368,6.010000228881836,28.10000038146973,21.55000019073486,16.74749994277954,5.864749982953072,0.3185454490594566,0.3091785731348431,2.832136358049783,26.101177901035882,3.700000047683716,0.09000000357627869,6.812500052154064,0.0
1954-01-01,71.56416850591938,78.5864517611842,34.59999847412109,8.150000214576723,27.29999923706055,40.0,16.850000381469727,0.5507291664058963,200.0,17.39186658718964,22.299166520436604,59.89215679729686,254.0,3.3598889244927306,3.5759499706327915,17.775238196055096,30.288813010943866,227.0,2.549312472343445,3.130000114440918,15.19999980926514,21.375,18.800000277432527,5.589399951696396,0.2766363660127602,0.3021136351321316,1.6617499772797932,21.15733966207448,0.3199999928474426,0.06627173893882529,5.12750007212162,23.34569594015929
1954-02-01,46.45000023841858,46.14378567465714,32.09999942779541,3.809999942779541,18.050000190734863,21.64999961853027,12.099999904632565,0.40138636190782895,152.0,19.427500173449516,16.562708203991253,48.2857141494751,188.0,2.4210555719004736,3.898380994087174,17.943999928236007,15.344285437038966,159.0,1.5696999967098235,1.679999947547913,9.295000076293945,22.75,17.454166650772095,5.574733297030131,0.2404545422389426,0.3067619035857552,0.9119210596147337,19.155853661095225,3.700000047683716,0.04671111150334279,6.700933305422465,94.80886361815713
1954-03-01,31.38999996185303,24.393333311434144,14.60000038146973,2.6251530651370047,14.89999961853027,12.60000038146973,7.609999895095825,0.23502272435209967,92.5,9.54115648504704,8.804118933690685,30.80000019073486,126.0,2.4496249854564667,4.474904776329086,18.183500051498413,9.556714432580131,75.80000305175781,0.8903666694959005,1.419999957084656,4.849999904632568,13.33637996643861,14.038252330452098,5.836399954557419,0.24400000339373945,0.28943333244468605,0.6908571450483232,18.262316965475314,3.289526754462906,0.04399999976158142,10.848666667938232,81.14545414664529
